"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 03 06:12:51 WIB 2023","Mon Apr 03 06:12:51 WIB 2023","1","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"passed","Sun Apr 02 07:00:44 WIB 2023","Sun Apr 02 07:00:49 WIB 2023","5054","","form page: test chai form","","","","Then I click submit button",""
"skipped","Fri Mar 31 19:24:14 WIB 2023","Fri Mar 31 19:24:14 WIB 2023","0","","form page: test chai form","","","","And I select jenis_pengujian 1 and kartu_uji 0",""
"passed","Sun Apr 02 17:38:47 WIB 2023","Sun Apr 02 17:38:47 WIB 2023","243","","Test End to End User from resttest: Validate End to End Get Single User","","","","And I make GET /api/users/2 API call",""
"passed","Sun Apr 02 06:55:27 WIB 2023","Sun Apr 02 06:55:27 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:04:45 WIB 2023","Fri Mar 31 20:04:45 WIB 2023","0","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Fri Mar 31 20:46:07 WIB 2023","Fri Mar 31 20:46:07 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:01:29 WIB 2023","Fri Mar 31 20:01:29 WIB 2023","0","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"unknown","Fri Mar 31 20:47:38 WIB 2023","Fri Mar 31 20:47:38 WIB 2023","68","","form page: test chai form","","","","When I enter no_uji AJ011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Sun Apr 02 06:54:47 WIB 2023","Sun Apr 02 06:54:47 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:15:44 WIB 2023","Sun Apr 02 06:15:44 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Fri Mar 31 19:47:14 WIB 2023","Fri Mar 31 19:47:14 WIB 2023","2","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:55:38 WIB 2023","Sun Apr 02 06:55:41 WIB 2023","3137","","form page: test chai form","","","","And I select search_category no_uji_kend and enter search no_uji AJ011001123 and press enter",""
"passed","Sun Apr 02 06:04:34 WIB 2023","Sun Apr 02 06:04:34 WIB 2023","28","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Sun Apr 02 06:33:00 WIB 2023","Sun Apr 02 06:33:00 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 19:37:52 WIB 2023","Fri Mar 31 19:37:52 WIB 2023","117","","form page: test chai form","","","","When I enter no_uji AJ 011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Wed Mar 29 11:39:47 WIB 2023","Wed Mar 29 11:39:48 WIB 2023","772","","The Internet Guinea Pig Website: As a user, I can log into the secure area","","","","When I login with tomsmith and SuperSecretPassword!",""
"passed","Fri Mar 31 20:07:20 WIB 2023","Fri Mar 31 20:07:22 WIB 2023","2179","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"unknown","Fri Mar 31 20:11:48 WIB 2023","Fri Mar 31 20:11:48 WIB 2023","52","","form page: test chai form","","","","And I select jenis_pengujian 5 and kartu_uji 2",""
"passed","Sun Apr 02 06:33:06 WIB 2023","Sun Apr 02 06:33:11 WIB 2023","5053","","form page: test chai form","","","","Then I click submit button",""
"passed","Fri Mar 31 22:33:31 WIB 2023","Fri Mar 31 22:34:01 WIB 2023","30070","","form page: test chai form","","","","And I select jenis_pengujian 5 and kartu_uji 2",""
"passed","Sun Apr 02 17:58:03 WIB 2023","Sun Apr 02 17:58:03 WIB 2023","1","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"passed","Sun Apr 02 07:00:40 WIB 2023","Sun Apr 02 07:00:40 WIB 2023","169","","form page: test chai form","","","","When I enter no_uji AJ011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"broken","Wed Mar 29 17:12:26 WIB 2023","Wed Mar 29 17:12:26 WIB 2023","0","","Home Page: Home page area","","","","Then I should see a header message with text Welcome to the-internet",""
"passed","Fri Mar 31 08:48:15 WIB 2023","Fri Mar 31 08:48:18 WIB 2023","2814","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"skipped","Fri Mar 31 19:12:51 WIB 2023","Fri Mar 31 19:12:51 WIB 2023","0","","form page: test chai form","","","","And I select jenis_pengujian 1 and kartu_uji 0",""
"passed","Sun Apr 02 17:54:17 WIB 2023","Sun Apr 02 17:54:17 WIB 2023","242","","Test End to End User from resttest: Validate End to End Get Single User","","","","And I make GET /api/users/2 API call",""
"passed","Sun Apr 02 06:06:05 WIB 2023","Sun Apr 02 06:06:05 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:20:09 WIB 2023","Fri Mar 31 20:20:09 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:39:07 WIB 2023","Sun Apr 02 06:39:10 WIB 2023","3112","","form page: test chai form","","","","And I select search_category no_uji_kend and enter search no_uji AJ011001123 and press enter",""
"passed","Mon Apr 03 05:16:33 WIB 2023","Mon Apr 03 05:16:33 WIB 2023","0","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"passed","Mon Apr 03 05:36:41 WIB 2023","Mon Apr 03 05:36:46 WIB 2023","5407","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users/2, and input Tia Wicaksono Programmer",""
"passed","Sun Apr 02 06:33:00 WIB 2023","Sun Apr 02 06:33:03 WIB 2023","2673","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Fri Mar 31 20:24:50 WIB 2023","Fri Mar 31 20:25:00 WIB 2023","10111","","form page: test chai form","","","","When I enter no_uji AJ011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Mon Apr 03 06:14:36 WIB 2023","Mon Apr 03 06:14:41 WIB 2023","5292","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users, and input Tia Wicaksono Programmer",""
"passed","Fri Mar 31 20:19:27 WIB 2023","Fri Mar 31 20:19:29 WIB 2023","2161","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Sun Apr 02 05:59:47 WIB 2023","Sun Apr 02 05:59:47 WIB 2023","29","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Fri Mar 31 19:24:07 WIB 2023","Fri Mar 31 19:24:09 WIB 2023","2173","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Fri Mar 31 19:48:09 WIB 2023","Fri Mar 31 19:48:11 WIB 2023","2171","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Fri Mar 31 19:22:53 WIB 2023","Fri Mar 31 19:22:53 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Wed Mar 29 15:54:33 WIB 2023","Wed Mar 29 15:54:33 WIB 2023","1","","The Internet Guinea Pig Website: As a user, I can log into the secure area","","","","",""
"passed","Fri Mar 31 08:48:50 WIB 2023","Fri Mar 31 08:48:50 WIB 2023","135","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Sun Apr 02 05:54:54 WIB 2023","Sun Apr 02 05:54:54 WIB 2023","32","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Fri Mar 31 22:25:05 WIB 2023","Fri Mar 31 22:25:05 WIB 2023","0","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Wed Mar 29 17:25:45 WIB 2023","Wed Mar 29 17:25:45 WIB 2023","0","","Home Page: Home page area","","","","",""
"passed","Sun Apr 02 08:26:57 WIB 2023","Sun Apr 02 08:26:57 WIB 2023","1","","form page: test chai form","","","","",""
"skipped","Fri Mar 31 19:47:20 WIB 2023","Fri Mar 31 19:47:20 WIB 2023","0","","form page: test chai form","","","","And I select jenis_pengujian 1 and kartu_uji 0",""
"broken","Wed Mar 29 17:13:22 WIB 2023","Wed Mar 29 17:13:22 WIB 2023","0","","Home Page: Home page area","","","","Then I should see a header message with text Welcome to the-internet",""
"passed","Sun Apr 02 06:32:20 WIB 2023","Sun Apr 02 06:32:20 WIB 2023","171","","form page: test chai form","","","","When I enter no_uji AJ011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Fri Mar 31 20:21:59 WIB 2023","Fri Mar 31 20:21:59 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Sun Apr 02 08:38:11 WIB 2023","Sun Apr 02 08:38:11 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:04:38 WIB 2023","Sun Apr 02 06:04:38 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Mon Apr 03 06:05:49 WIB 2023","Mon Apr 03 06:05:49 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:14:33 WIB 2023","Fri Mar 31 20:14:33 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:51:06 WIB 2023","Fri Mar 31 20:51:06 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Fri Mar 31 20:55:17 WIB 2023","Fri Mar 31 20:55:17 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Sun Apr 02 08:28:31 WIB 2023","Sun Apr 02 08:28:31 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 05:54:54 WIB 2023","Sun Apr 02 05:54:54 WIB 2023","178","","form page: test chai form","","","","When I enter no_uji AJ011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Mon Apr 03 07:56:45 WIB 2023","Mon Apr 03 07:56:50 WIB 2023","5337","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users, and input Tia Wicaksono Programmer",""
"passed","Fri Mar 31 20:11:46 WIB 2023","Fri Mar 31 20:11:46 WIB 2023","2","","form page: test chai form","","","","",""
"passed","Mon Apr 03 07:56:51 WIB 2023","Mon Apr 03 07:56:51 WIB 2023","17","","Test End to End User from resttest: Validate End to End Get Single User","","","","Then I validate the crate user search result",""
"passed","Fri Mar 31 22:52:29 WIB 2023","Fri Mar 31 22:52:29 WIB 2023","3","","form page: test chai form","","","","",""
"passed","Sun Apr 02 08:41:19 WIB 2023","Sun Apr 02 08:41:19 WIB 2023","29","","form page: test chai form","","","","And I select jenis_kendaraan 0",""
"passed","Fri Mar 31 22:34:09 WIB 2023","Fri Mar 31 22:34:11 WIB 2023","2169","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Fri Mar 31 22:33:31 WIB 2023","Fri Mar 31 22:33:31 WIB 2023","4","","form page: test chai form","","","","Then I click submit button",""
"passed","Sun Apr 02 06:15:41 WIB 2023","Sun Apr 02 06:15:41 WIB 2023","2","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:54:55 WIB 2023","Sun Apr 02 06:54:55 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:15:41 WIB 2023","Sun Apr 02 06:15:43 WIB 2023","2368","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Wed Mar 29 17:23:46 WIB 2023","Wed Mar 29 17:23:50 WIB 2023","3398","","Home Page: Home page area","","","","Given I open the browser and load the url  https://the-internet.herokuapp.com/",""
"passed","Fri Mar 31 19:31:54 WIB 2023","Fri Mar 31 19:31:54 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Mon Apr 03 05:25:01 WIB 2023","Mon Apr 03 05:25:06 WIB 2023","5388","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users/2",""
"passed","Fri Mar 31 20:16:13 WIB 2023","Fri Mar 31 20:16:15 WIB 2023","2164","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Sun Apr 02 06:20:18 WIB 2023","Sun Apr 02 06:20:18 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"skipped","Wed Mar 29 17:35:15 WIB 2023","Wed Mar 29 17:35:15 WIB 2023","0","","login page: input username password","","","","And I click submit button",""
"passed","Sun Apr 02 08:41:02 WIB 2023","Sun Apr 02 08:41:05 WIB 2023","3125","","form page: test chai form","","","","And I select search_category no_uji_kend and enter search no_uji AJ011001123 and press enter",""
"passed","Fri Mar 31 20:04:45 WIB 2023","Fri Mar 31 20:04:45 WIB 2023","118","","form page: test chai form","","","","When I enter no_uji AJ 011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Fri Mar 31 19:25:42 WIB 2023","Fri Mar 31 19:25:47 WIB 2023","5128","","form page: test chai form","","","","When I enter no_uji AJ 011001123 and no_kendaraan S 8001 UW and no_mesin 14B1743536 and no_chasis BU4340006934 and jbb 7500",""
"passed","Fri Mar 31 20:14:01 WIB 2023","Fri Mar 31 20:14:01 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 19:08:07 WIB 2023","Fri Mar 31 19:08:07 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Wed Mar 29 15:47:33 WIB 2023","Wed Mar 29 15:47:33 WIB 2023","0","","The Internet Guinea Pig Website: As a user, I can log into the secure area","","","","",""
"skipped","Fri Mar 31 19:41:19 WIB 2023","Fri Mar 31 19:41:19 WIB 2023","0","","form page: test chai form","","","","And I select jenis_pengujian 1 and kartu_uji 0",""
"passed","Fri Mar 31 22:25:05 WIB 2023","Fri Mar 31 22:25:05 WIB 2023","33","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Sun Apr 02 06:33:03 WIB 2023","Sun Apr 02 06:33:03 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Sun Apr 02 06:43:05 WIB 2023","Sun Apr 02 06:43:10 WIB 2023","5046","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Fri Mar 31 22:29:42 WIB 2023","Fri Mar 31 22:29:42 WIB 2023","4","","form page: test chai form","","","","Then I click submit button",""
"passed","Sun Apr 02 08:25:07 WIB 2023","Sun Apr 02 08:25:07 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 08:45:24 WIB 2023","Sun Apr 02 08:45:24 WIB 2023","31","","form page: test chai form","","","","And I select jenis_kendaraan 4",""
"passed","Wed Mar 29 17:28:49 WIB 2023","Wed Mar 29 17:28:50 WIB 2023","793","","login page: input username password","","","","Given I am on the login page ""http://103.184.181.9/pkb""",""
"passed","Fri Mar 31 19:52:44 WIB 2023","Fri Mar 31 19:52:44 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 08:52:56 WIB 2023","Fri Mar 31 08:52:56 WIB 2023","1","","form page: test chai form","","","","",""
"skipped","Sun Apr 02 06:04:38 WIB 2023","Sun Apr 02 06:04:38 WIB 2023","1","","form page: test chai form","","","","And I select search_category no_uji_kend and enter search no_uji AJ011001123 and press enter",""
"passed","Fri Mar 31 20:21:56 WIB 2023","Fri Mar 31 20:21:56 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Wed Mar 29 16:45:30 WIB 2023","Wed Mar 29 16:45:30 WIB 2023","0","","login page: input username password","","","","",""
"passed","Sun Apr 02 06:39:10 WIB 2023","Sun Apr 02 06:39:10 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Mon Apr 03 06:14:36 WIB 2023","Mon Apr 03 06:14:36 WIB 2023","0","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"broken","Wed Mar 29 15:47:33 WIB 2023","Wed Mar 29 15:47:33 WIB 2023","1","","The Internet Guinea Pig Website: As a user, I can log into the secure area","","","","Then I click submit button",""
"passed","Fri Mar 31 20:10:44 WIB 2023","Fri Mar 31 20:10:44 WIB 2023","2","","form page: test chai form","","","","",""
"passed","Fri Mar 31 22:29:40 WIB 2023","Fri Mar 31 22:29:40 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:18:59 WIB 2023","Fri Mar 31 20:18:59 WIB 2023","1","","form page: test chai form","","","","",""
"broken","Fri Mar 31 19:33:25 WIB 2023","Fri Mar 31 19:33:25 WIB 2023","1","","form page: test chai form","","","","And I select jenis_kendaraan 0",""
"skipped","Sun Apr 02 06:14:12 WIB 2023","Sun Apr 02 06:14:12 WIB 2023","0","","form page: test chai form","","","","And I select search_category no_uji_kend and enter search no_uji AJ011001123 and press enter",""
"passed","Sun Apr 02 08:45:24 WIB 2023","Sun Apr 02 08:45:27 WIB 2023","3062","","form page: test chai form","","","","And I select jenis_pengujian 5 and kartu_uji 2",""
